中心雙實線,71006,4811,,,,4
乘務,80615,15336,,,,4
亞健康,69860,5412,,,,4
伴發,108914,19561,,,,4
住讀生,2469,80437,,,,4
來事,112928,19705,,,,4
來電寶,2733,558,,,,4
俏賣,120122,16843,,,,4
保潔,81122,14014,,,,4
側扁,109487,17061,,,,4
傍角,108941,18457,,,,4
充值卡,4037,81334,,,,4
入托,67466,5155,,,,4
全休,67290,6824,,,,4
兩高一資,4494,1491,,,,4
公權私用,4754,1107,,,,4
公交,63308,7019,,,,4
公交卡,4600,1138,,,,4
公僕林,4716,1100,,,,4
兵油子,81673,15466,,,,4
冰激凌,4996,80136,,,,4
冷銷,5056,80737,,,,4
冷招,113066,16267,,,,4
凸現,81863,17004,,,,4
利稅,65572,5851,,,,4
副流感,5810,1971,,,,4
割價,122184,115867,,,,4
助威棒,6057,1250,,,,4
務虛,69109,5957,,,,4
勞模,65452,5974,,,,4
勞動強度,112984,14217,,,,4
勞動改造,65444,5966,,,,4
勞動保護,65442,5969,,,,4
勸睡區,6288,1599,,,,4
勾地,6303,2921,,,,4
包袱底兒,73861,14752,,,,4
北漂,6423,2959,,,,4
匯映,112012,15053,,,,4
厄爾尼諾現象,6875,80327,,,,4
原糧,70471,6694,,,,4
去行政化,6990,3500,,,,4
反扒,82564,15411,,,,4
反斗星,7044,2649,,,,4
反人類罪,7043,2647,,,,4
可釘可鉚,112749,115747,,,,4
吃派飯,82736,15542,,,,4
合作化,82774,15435,,,,4
同比,68596,5922,,,,4
咔嘰,65075,6376,,,,4
咪嘴,8269,1916,,,,4
咴兒咴兒,64132,115246,,,,4
品相,8291,80554,,,,4
哄搶,82985,16393,,,,4
哈喇子,8327,80556,,,,4
唱付,109614,16463,,,,4
商品糧,67642,5932,,,,4
單產,110226,16846,,,,4
嗬,63746,93412,,,,4
嘀嗒,71385,6564,,,,4
嘣,60848,93413,,,,4
回空,83248,94135,,,,4
回採率,9170,3085,,,,4
圈閱,67270,6484,,,,4
國內字,9280,1549,,,,4
國際卡,9372,1624,,,,4
國菸,9347,95260,,,,4
團夥,68711,6546,,,,4
在編,70567,6802,,,,4
地蠶,62157,6682,,,,4
地陪,62168,6671,,,,4
城中村,9856,2230,,,,4
壯工,71162,6449,,,,4
夥犯,10637,80665,,,,4
婚房,12156,80703,,,,4
婦男,12175,2856,,,,4
字節,71248,8115,,,,4
學貸險,12551,3168,,,,4
客觀題,12921,2929,,,,4
客滾船,12912,2910,,,,4
實考分,13233,3506,,,,4
專列,71124,6769,,,,4
小產權房,120475,18934,,,,4
小時工,13707,81205,,,,4
尜,63049,93432,,,,4
居改非,13940,3466,,,,4
工交,63281,7442,,,,4
左行右立,14403,3387,,,,4
差不點兒,61288,7559,,,,4
差生,61291,7562,,,,4
平魚,14787,81339,,,,4
幸福學,14898,4124,,,,4
廠休,15150,67040,,,,4
彆嘴,82055,114959,,,,4
彩民,15530,3873,,,,4
復轉,94905,96515,,,,4
復壯,85467,94897,,,,4
快餐麵,16172,5291,,,,4
快速麵,16157,5289,,,,4
情景劇,16634,3737,,,,4
拐點論,18412,5764,,,,4
拼克,18669,4219,,,,4
排隊日,19252,4342,,,,4
插冊,109498,95937,,,,4
搞活,86567,116464,,,,4
摩爾,66223,8076,,,,4
播客,121928,118088,,,,4
攤點,68340,9575,,,,4
放映員,62736,8358,,,,4
放冷風,62726,8327,,,,4
政治指導員,70888,8374,,,,4
教程,64680,8397,,,,4
教導員,64681,8385,,,,4
散養,20677,5035,,,,4
文化園,20842,4970,,,,4
文胸,20879,81284,,,,4
方方面面,62694,8188,,,,4
旺銷,68895,8581,,,,4
杧果,121687,95853,,,,4
核爭執,22931,9048,,,,4
棉毛衫,23240,80342,,,,4
歐佩克,88241,116094,,,,4
正稅,88279,92589,,,,4
死緩,88381,85460,,,,4
殘疾人運動會,88403,90430,,,,4
比薩餅,109112,121381,,,,4
毛活,88487,94853,,,,4
水地,88607,116810,,,,4
水房,88617,116975,,,,4
水炮,121444,86776,,,,4
水電站,68117,23715,,,,4
沉井,88754,94206,,,,4
油路,88896,117828,,,,4
治軟,25412,86413,,,,4
泡子,88952,116004,,,,4
泡子,122342,116517,,,,4
海匪,89151,91812,,,,4
海魂衫,89197,91852,,,,4
海待,25920,89819,,,,4
消費資料,69419,26004,,,,4
淨菜,89267,94122,,,,4
清淩淩,89354,116558,,,,4
減倉,26418,20363,,,,4
溼租,27074,22439,,,,4
滅貧,26514,86484,,,,4
滌棉,62140,18873,,,,4
演職人員,26670,80987,,,,4
潑髒水,26970,80911,,,,4
火電站,89787,92042,,,,4
烈軍屬,89858,93142,,,,4
無性婚,27474,87502,,,,4
熱看,27842,86655,,,,4
燙頭,90144,119559,,,,4
爬泳,90177,116232,,,,4
物化勞動,90264,118138,,,,4
特種警察,122403,119800,,,,4
特許經營,90297,119007,,,,4
犯難,120966,19315,,,,4
狗刨,90352,91899,,,,4
現貸派,29043,86720,,,,4
生活垃圾,29291,81095,,,,4
生態牛,29348,86740,,,,4
生境,90636,116449,,,,4
田管,29484,19803,,,,4
留人獎,29564,85136,,,,4
病號飯,90916,91506,,,,4
發展觀,121781,97170,,,,4
發電站,62572,19240,,,,4
發現權,91011,92368,,,,4
的確良,62137,18926,,,,4
的哥,91125,88504,,,,4
皮猴兒,30416,80399,,,,4
皮筒子,91149,116370,,,,4
監外執行,91201,96720,,,,4
瞞報,31077,81252,,,,4
硬任務,91530,120004,,,,4
碼垛,91578,95558,,,,4
社保費,31659,87053,,,,4
科企,32092,85528,,,,4
科技含量,91835,93204,,,,4
科技示範戶,91837,93201,,,,4
程控電話,32198,18025,,,,4
空白點,92016,93585,,,,4
窗口行業,92061,89153,,,,4
立方米,65562,23095,,,,4
管卡壓,92281,92533,,,,4
篩查,92320,117666,,,,4
精神垃圾,92448,93719,,,,4
糟改,92487,118702,,,,4
糾風辦,33366,81163,,,,4
綠色食品,34110,80179,,,,4
綠盾,34122,87729,,,,4
網絡劇,34029,89034,,,,4
網交會,34006,87823,,,,4
美譽度,34687,87541,,,,4
翻身仗,93247,92891,,,,4
老眼光,93304,95662,,,,4
老玉米,65477,22635,,,,4
耲,64037,93139,,,,4
聰明布,35331,85823,,,,4
職業高中,93466,118740,,,,4
職務工資,93455,118637,,,,4
聽子,93471,118951,,,,4
肅反,93479,116872,,,,4
背囊客,35655,90141,,,,4
胞波,93578,90488,,,,4
胸牌,93596,119827,,,,4
脫崗,121712,96912,,,,4
腈綸,64859,6345,,,,4
臥談會,36102,87225,,,,4
臨界婚姻,36128,86574,,,,4
自留地,93847,119064,,,,4
自治區,71247,25353,,,,4
致幻劑,36412,81190,,,,4
航天飛機,36639,80184,,,,4
苗情,94101,94893,,,,4
茶吧,94147,90556,,,,4
落膘,37473,80861,,,,4
薩烏拉浴,37827,87915,,,,4
衛生間,38588,81311,,,,4
表筆,94795,90354,,,,4
裝熊,94870,119239,,,,4
複雜勞動,94907,96379,,,,4
西紅柿,39006,76507,,,,4
視盤機,95000,117026,,,,4
親魚,39204,80297,,,,4
解剖麻雀,95040,94436,,,,4
設崗定責,39551,87289,,,,4
誤工,69119,25075,,,,4
講師團,95362,95443,,,,4
變態反應,60945,86106,,,,4
貓魚,113571,95257,,,,4
買辦資產階級,113510,94975,,,,4
買辦資本,95579,95254,,,,4
貼牌,120576,20223,,,,4
走臺,95712,119489,,,,4
趁墒,95774,92129,,,,4
超標天,41358,86758,,,,4
超假,95780,91655,,,,4
趕先進,95816,96062,,,,4
足浴店,41403,91395,,,,4
路服,95890,96995,,,,4
身架,95943,117305,,,,4
車帶,95964,90880,,,,4
軌道站,41866,85671,,,,4
軍博會,41846,85668,,,,4
軟環境,41914,22848,,,,4
軟裝,41904,87720,,,,4
輻照,96120,92410,,,,4
轉產,71134,25773,,,,4
轉幹,96133,119951,,,,4
農業稅,96203,116905,,,,4
退賠,68738,24227,,,,4
逆反心理,42462,80629,,,,4
速生,96403,117044,,,,4
過得硬,96508,21876,,,,4
道牙,96537,90974,,,,4
適銷,96589,117162,,,,4
遮目魚,70783,87956,,,,4
鄉郵,96752,120435,,,,4
酷語,43805,81191,,,,4
酸凝酪,120176,21644,,,,4
釘子崗,44171,86326,,,,4
錯峰,44395,81200,,,,4
鐵板釘釘,97215,119696,,,,4
鐵哥們兒,97205,119722,,,,4
長官意志,97275,91516,,,,4
長臉,97302,91580,,,,4
閃閃族,44836,88017,,,,4
閃客,44833,88015,,,,4
開氏溫標,112671,95720,,,,4
閑侃,44990,80870,,,,4
防特,97509,92218,,,,4
陪老,97587,117192,,,,4
陶吧,97613,120268,,,,4
雀子,67308,89234,,,,4
集成化,97726,95906,,,,4
集疏運,45753,87972,,,,4
雙普選,45932,88619,,,,4
雙底,45911,88265,,,,4
離休,45845,80454,,,,4
雨披,97841,120290,,,,4
青戲節,46544,88234,,,,4
靠譜,112727,121123,,,,4
頂崗,98195,91695,,,,4
飄紅,47305,80745,,,,4
飲歌,47437,88380,,,,4
髒亂差,98654,120588,,,,4
高新區,48138,86841,,,,4
高擋,48159,114203,,,,4
高保真,98677,93829,,,,4
高知,63187,88950,,,,4
鬍子工程,98764,93041,,,,4
魚花,70379,88447,,,,4
鮮靈,98837,120739,,,,4
麥垛,98950,95918,,,,4
麻辣媽媽,48689,88750,,,,4
黃網,48740,86900,,,,4
黑板報,63806,8688,,,,4
黨票,99109,91561,,,,4
齊刷刷,99143,119265,,,,4
一戶一驗,46,261,,,,4
一票式,205,95,,,,4
一摺式,100,351,,,,4
三違一堵,461,439,,,,4
三警合一,472,391,,,,4
三角賽,421,397,,,,4
上崗,67665,4643,,,,4
上訪,655,58282,,,,4
下崗,69240,4603,,,,4
中師,71003,4824,,,,4
亂乎,113419,12138,,,,4
代培,61957,5328,,,,4
休整,69685,5683,,,,4
使假,2858,80962,,,,4
來火,81063,19697,,,,4
信息碼,2933,836,,,,4
個人數字助理,111219,16160,,,,4
倒煙,110302,16125,,,,4
倒插筆,81205,16112,,,,4
傍老族,3647,663,,,,4
傳承鏈,3710,837,,,,4
儲蓄所,61648,5580,,,,4
光棍兒漢,120127,16909,,,,4
兌諾,4201,859,,,,4
免疫排異反應,120664,21479,,,,4
兜頭蓋臉,110548,12982,,,,4
公安局,4599,81599,,,,4
公檢法,63307,7123,,,,4
公辦教師,122328,115797,,,,4
六一國際兒童節,113310,13010,,,,4
冷藏鏈,5068,1166,,,,4
刮鼻子,111373,12971,,,,4
刺兒話,110026,15133,,,,4
創板,5844,2043,,,,4
劃轉,111874,14987,,,,4
力錢,73680,15909,,,,4
劫道,82235,16537,,,,4
勞動保險,65443,5968,,,,4
包保,108951,14721,,,,4
半文盲,60673,5445,,,,4
博客,6725,80139,,,,4
叛賣,66567,7226,,,,4
口膠,119966,17480,,,,4
可達性,7381,1694,,,,4
吃大灶,122483,120982,,,,4
吃青,109760,15539,,,,4
吧托,7988,1550,,,,4
告地狀,111177,15747,,,,4
告破,82916,15768,,,,4
咖啡伴侶,8128,81301,,,,4
咪表,113661,16385,,,,4
售文網,8574,1334,,,,4
商品城,8430,2904,,,,4
單身媽媽,122735,121473,,,,4
嘎子,63048,6393,,,,4
噪聲,70626,6209,,,,4
回水,9140,3059,,,,4
圍嘴兒,75147,120912,,,,4
土政策,68701,6608,,,,4
在譜,9743,80626,,,,4
地埂,110377,115281,,,,4
坐蠟,9802,80632,,,,4
城鐵,49383,84479,,,,4
報批,60731,6196,,,,4
太陽鏡,11360,80147,,,,4
套均,11569,2742,,,,4
好賴,63729,7676,,,,4
娛樂城,84189,18487,,,,4
娛記,12106,2843,,,,4
宇航,70400,6282,,,,4
富二代,13157,80155,,,,4
專業戶,71130,6809,,,,4
工薪收入,63289,7505,,,,4
差等生,61290,7563,,,,4
師兄球,14586,3883,,,,4
帶氧運動,14619,80156,,,,4
廉租房,121919,118001,,,,4
廠禮拜,61394,7570,,,,4
強債,15436,3790,,,,4
待崗,15633,81337,,,,4
微機群,15894,4178,,,,4
快男,16140,5278,,,,4
慢件,65972,7420,,,,4
手電,67986,8193,,,,4
扛活,65142,8699,,,,4
扶襯,18013,80693,,,,4
技巧運動,78376,88528,,,,4
投影儀,18186,81612,,,,4
投影屏,18185,5501,,,,4
抗訴,65148,7999,,,,4
拉拉蛄,18273,80408,,,,4
掃盲,67562,7668,,,,4
掏漿糊,19340,4344,,,,4
排異反應,120732,18773,,,,4
掘土機,65016,8067,,,,4
掛職,19113,80787,,,,4
提速圈,19457,4182,,,,4
撈稻草,65440,8105,,,,4
擴印,65370,9317,,,,4
攝像,67734,9573,,,,4
改錐,20358,79753,,,,4
放飛機,20390,4835,,,,4
政治避難,70884,8377,,,,4
整風,70856,8441,,,,4
文祕,69004,8282,,,,4
文藝工作團,69012,8264,,,,4
斬件式,20987,7867,,,,4
早上好,21313,81432,,,,4
明面,66196,8853,,,,4
春拍,21477,9021,,,,4
普通話,21685,79789,,,,4
暈眩彈,21805,10977,,,,4
暢想,61405,8791,,,,4
替班,22038,68939,,,,4
本壘打,22488,80004,,,,4
條形碼,23152,80696,,,,4
棉滌,87904,19122,,,,4
棉毛褲,23241,80346,,,,4
款女,23854,80705,,,,4
正橋,70872,25250,,,,4
武警部隊,88323,118348,,,,4
毛滌,65991,22020,,,,4
民族區域自治,88534,95344,,,,4
民工,66177,89026,,,,4
汽車遊,25010,87329,,,,4
治黃,88918,119194,,,,4
泡沫塑料,25391,80161,,,,4
波普,25365,89704,,,,4
活茬,89060,93565,,,,4
浪射,25753,89734,,,,4
浪谷,89123,93193,,,,4
浪峰,89121,93414,,,,4
淖爾,66390,22492,,,,4
淨身出戶,120490,20080,,,,4
湊手,61768,18855,,,,4
漢堡包,26712,79756,,,,4
漢顯,89619,96623,,,,4
潔能,26883,86362,,,,4
激光,27007,80801,,,,4
激光視盤,27010,80174,,,,4
灰領,27221,80915,,,,4
片房,28155,86631,,,,4
特批,90288,118946,,,,4
玄乎,69757,89959,,,,4
生產隊,90676,116440,,,,4
白區,91048,95570,,,,4
白案,91060,94925,,,,4
白班,60591,18465,,,,4
盤炕,91217,116388,,,,4
省區,91314,116400,,,,4
硬力量,31410,86978,,,,4
硬臥,70263,25847,,,,4
福利彩票,91740,92266,,,,4
禮花,65537,22149,,,,4
稀料,91882,119021,,,,4
空間探測器,92030,93868,,,,4
空哥,32412,86135,,,,4
立窯,92116,94180,,,,4
笑笑團,32732,86999,,,,4
笑臉牆,32742,87002,,,,4
笨雞蛋,120052,18609,,,,4
第三產業,32795,74336,,,,4
簽售,33107,23107,,,,4
精神產品,92451,95375,,,,4
紅細胞,33411,81254,,,,4
紮堆,70660,8215,,,,4
結合部,92720,96216,,,,4
給力,120059,18740,,,,4
統銷,68629,24205,,,,4
經濟技術開發區,92830,93490,,,,4
總裝,93045,120835,,,,4
羅曼司,34603,80809,,,,4
翻改,93234,92893,,,,4
老少邊窮,93280,96132,,,,4
老光,93264,95658,,,,4
老虎灶,93312,96090,,,,4
老實巴交,93275,95630,,,,4
聯檢,93419,96517,,,,4
職業大學,93463,118652,,,,4
職高,93468,118601,,,,4
背靜,60803,18128,,,,4
能源林,35772,92308,,,,4
腚,62325,94591,,,,4
自歸器,36368,86550,,,,4
自選市場,71244,87198,,,,4
自治縣,93820,118872,,,,4
航天器,36642,80843,,,,4
英模,94135,120261,,,,4
英才班,37035,87235,,,,4
藍牌,37787,85108,,,,4
處警,94535,91214,,,,4
蟲情,94631,90351,,,,4
表演唱,60986,19299,,,,4
裡手,65541,22685,,,,4
裸分,38874,85622,,,,4
視盤,39159,26165,,,,4
解放軍,95048,94433,,,,4
計算機犯罪,95099,95795,,,,4
記工,95112,95817,,,,4
試點,67943,25054,,,,4
調研,62261,19242,,,,4
調幹,62256,19247,,,,4
警司,95387,94566,,,,4
變工,95441,90654,,,,4
豁口,95462,96317,,,,4
貓膩,40605,80441,,,,4
購車證,41088,85716,,,,4
赤黴酸,121506,91564,,,,4
超產,61418,18372,,,,4
超水平,95792,91614,,,,4
趴窩,95850,116943,,,,4
跑神,41449,80997,,,,4
蹭飯,41652,80876,,,,4
車幫,95965,90892,,,,4
車購稅,41805,85662,,,,4
軟任務,96045,117370,,,,4
輸液,42073,81450,,,,4
轉崗,96132,119937,,,,4
辣妹子,42198,80868,,,,4
農轉非,96214,116930,,,,4
迎講樹,42400,87684,,,,4
速凍蔬菜,96397,117058,,,,4
速凍食品,96398,117057,,,,4
連褲襪,65588,22766,,,,4
逼供信,96466,90820,,,,4
過話,63629,21641,,,,4
郵遞員,43637,81088,,,,4
醫療券,43885,87917,,,,4
金貴,97000,96558,,,,4
銀團貸款,97039,120095,,,,4
銀燕,97048,120097,,,,4
銷勢,97076,119654,,,,4
鋪攤子,97099,117582,,,,4
鐘點房,44579,21492,,,,4
鐵流,97219,119704,,,,4
閃電裝,44843,88020,,,,4
開箱率,44965,86145,,,,4
阿爾茨海默病,49496,84914,,,,4
阿凡提,97524,91190,,,,4
險段,97681,119697,,,,4
集市貿易,97724,95900,,,,4
集鎮,97740,95951,,,,4
雙職工,45955,79729,,,,4
離土,45837,80452,,,,4
零點場,46366,86228,,,,4
雷倒,46293,90599,,,,4
電霸,110421,89220,,,,4
電視差轉臺,97978,89171,,,,4
青年宮,98045,117317,,,,4
非公有制經濟,121916,117997,,,,4
面老,98121,96808,,,,4
革命化,98128,92072,,,,4
頂球機,46807,86428,,,,4
風派,62847,20108,,,,4
飲牲口,98429,120680,,,,4
餎餷,121610,93700,,,,4
首問制,47610,89083,,,,4
馬大嫂,47678,88371,,,,4
體育運動學校,122417,120908,,,,4
高標號,98717,94066,,,,4
高技術,98703,93804,,,,4
高參,98686,93997,,,,4
髮卡彎,48188,4361,,,,4
魚秧子,70385,88450,,,,4
鴛鴦房,48532,88669,,,,4
黃梨,48731,95210,,,,4
黃金週,48716,80767,,,,4
黑磚場,48814,87494,,,,4
黑線,99064,95957,,,,4
一地兩檢,73,276,,,,4
串崗,109938,11733,,,,4
串案,109937,11696,,,,4
乾打壘,111092,11881,,,,4
事務主義,67935,5370,,,,4
二道販子,80684,15558,,,,4
交通員,80769,15854,,,,4
人行橫道,1936,80131,,,,4
代金券,2202,727,,,,4
供銷合作社,111267,19693,,,,4
保媒,81116,13162,,,,4
保底,3016,895,,,,4
保廉,3040,80516,,,,4
保質期,3048,81676,,,,4
保電,3041,915,,,,4
個貸,3357,520,,,,4
備不住,60791,5043,,,,4
備汛,109031,17100,,,,4
催巴兒,110072,17695,,,,4
全冠王,4419,1366,,,,4
兩孤一殘,4487,1498,,,,4
公房,81625,15335,,,,4
公助,81618,15310,,,,4
再貸款,4866,778,,,,4
冬運,62346,5344,,,,4
冷餐會,65515,5432,,,,4
冷櫃,81796,16402,,,,4
凡爾丁,62628,5295,,,,4
刷博,5669,1421,,,,4
創衛,5865,2438,,,,4
加塞兒,112208,15935,,,,4
動窩,82250,17446,,,,4
動銷,82255,17465,,,,4
勞動模範,65447,5972,,,,4
包房,6326,81350,,,,4
匯展,112013,15055,,,,4
半脫產,60672,5457,,,,4
半拉,60671,5453,,,,4
危改區,6818,1753,,,,4
友誼商店,7041,62046,,,,4
司令員,68173,5857,,,,4
吃透,61537,6085,,,,4
合同工,63756,6138,,,,4
吹風會,7941,80529,,,,4
和平共處五項原則,111645,16016,,,,4
哭鼻子,83011,16679,,,,4
商亭,67646,5930,,,,4
嘀嘀嗒嗒,121351,85161,,,,4
嘞嘞,83172,93772,,,,4
囊膪,66365,6302,,,,4
回退,9164,3082,,,,4
國民生產總值,9293,79783,,,,4
國資行,9354,1591,,,,4
地滾球,62163,6674,,,,4
基民,9973,2185,,,,4
夠戧,63381,7297,,,,4
夢它舞,10622,2250,,,,4
大小非,10662,2312,,,,4
奔頭兒,60846,7931,,,,4
奶糖,11723,80148,,,,4
宗派主義,71254,6658,,,,4
官倒,12833,65276,,,,4
定級,62313,6665,,,,4
定編,62310,6723,,,,4
實勁,13248,3519,,,,4
寫字間,69544,6596,,,,4
封一,13373,81582,,,,4
封四,13379,81584,,,,4
小蜜,13748,81211,,,,4
小靈通,13775,3388,,,,4
小青年,69485,7096,,,,4
小票,13715,81431,,,,4
小人書,13636,80320,,,,4
少年宮,67706,7756,,,,4
局氣,122202,115853,,,,4
展櫥,14018,3564,,,,4
工作包,14301,3318,,,,4
市長班,14489,3852,,,,4
帖吧,14551,3878,,,,4
幹休所,63124,7068,,,,4
廢學,15177,80445,,,,4
彩炮,15535,3879,,,,4
彩點,15550,3889,,,,4
彩擴,61236,6413,,,,4
復原乳,15839,4083,,,,4
必要勞動,85535,97192,,,,4
急救車,16454,80380,,,,4
恐購症,16546,3605,,,,4
愣頭兒青,65521,7712,,,,4
房蟲,17599,4364,,,,4
扁桃體,60933,8154,,,,4
手車,17680,81655,,,,4
找茬兒,70767,8050,,,,4
承想,86073,115793,,,,4
投行,18140,5494,,,,4
折機,18105,4129,,,,4
拼縫,18681,80763,,,,4
指墨畫,18759,4223,,,,4
捆綁夫妻,18895,80764,,,,4
掛任,19093,4251,,,,4
換屆,111921,117140,,,,4
搞花架子,19585,80216,,,,4
搶註,19654,4106,,,,4
擺份兒,20110,80225,,,,4
攀枝花,66549,9426,,,,4
收錄機,67975,10289,,,,4
收集量,20272,5302,,,,4
放利,62727,8329,,,,4
政治教導員,70886,8375,,,,4
政委,70883,8373,,,,4
數碼港,20777,4935,,,,4
文化水平,69003,8266,,,,4
文娛,69013,8267,,,,4
新老劃段,21013,9800,,,,4
方面軍,87082,115295,,,,4
早老性痴呆,70613,8511,,,,4
星評,21538,9057,,,,4
杭育,22567,80784,,,,4
東不拉,62335,9147,,,,4
梗咽,63271,10556,,,,4
條子生,23148,9414,,,,4
歌吧,23905,89592,,,,4
歌屋,23907,89594,,,,4
殲擊機,64457,20944,,,,4
毛細血管,88494,94929,,,,4
毛票,88491,94940,,,,4
民樂,88541,95351,,,,4
民轉刑,24591,86760,,,,4
民警,88545,95358,,,,4
民間大使,24569,80160,,,,4
氟利昂,24602,80785,,,,4
氣球貸,24641,86767,,,,4
水靴,88682,117356,,,,4
水暖工,88621,117365,,,,4
水炮車,24748,86777,,,,4
沒承想,88777,96682,,,,4
沒跑兒,25053,81380,,,,4
治假,88907,119193,,,,4
法盲,62604,18750,,,,4
活勞動,89045,93640,,,,4
派性,89076,116015,,,,4
浮誇風,89143,91700,,,,4
浴液,89146,119545,,,,4
消火栓,69420,23744,,,,4
混交林,89313,91765,,,,4
減塑,26423,89052,,,,4
溫乎,89484,120518,,,,4
滿負荷,89572,95989,,,,4
滿擰,89564,96120,,,,4
漢語年,26714,86323,,,,4
火車皮,89781,91976,,,,4
烈屬,89855,93145,,,,4
無極燈,27565,87638,,,,4
無線尋呼機,69082,87707,,,,4
牆裙,67061,21163,,,,4
牛仔服,28213,80175,,,,4
特服號,28349,86694,,,,4
特別快車,68418,24649,,,,4
特首,121780,97165,,,,4
特嫌,90286,119009,,,,4
玩兒票,28856,70640,,,,4
玩兒命,28855,70639,,,,4
球霸,28967,89982,,,,4
環誌,111912,93531,,,,4
生活程度,67788,90203,,,,4
生物製品,90666,116428,,,,4
用工,90714,118037,,,,4
病秧子,90913,91353,,,,4
發盤,91017,92371,,,,4
皮試,91157,116372,,,,4
監督崗,91207,96727,,,,4
看青,91341,93198,,,,4
瞇瞪,66090,85360,,,,4
砘,62468,93314,,,,4
破冰價,31354,86973,,,,4
碼洋,91580,95555,,,,4
秋假,91810,116338,,,,4
科協,91826,93205,,,,4
科學發展觀,91832,93453,,,,4
科委,91828,93206,,,,4
稅控機,32228,86949,,,,4
立交,92100,93855,,,,4
端口,92152,89707,,,,4
第一書記,62187,86959,,,,4
等內,92239,90493,,,,4
管片,32936,20578,,,,4
節徽,32932,87817,,,,4
節能減排,32922,87814,,,,4
簡單勞動,92334,93986,,,,4
米尺,66104,22304,,,,4
糖食,92479,118691,,,,4
紅頭文件,92573,93626,,,,4
素數,92620,25624,,,,4
組稿,92706,118527,,,,4
組織性,92709,118532,,,,4
組織關係,92711,118533,,,,4
結構工資,92728,96387,,,,4
統貨,92794,118321,,,,4
網絡卡,121446,89710,,,,4
縮微,68287,23840,,,,4
群租,34767,90946,,,,4
義務工,93198,118647,,,,4
考機,65157,85495,,,,4
考點,65155,20930,,,,4
聯社,93424,96459,,,,4
聯調,35380,85822,,,,4
聲訊,93444,116830,,,,4
職業裝,93464,118882,,,,4
胚葉,66611,87394,,,,4
脫銷,35827,81360,,,,4
自然選擇,93834,119095,,,,4
自留山,93848,119062,,,,4
自學考試,93791,119174,,,,4
自選商場,93872,119175,,,,4
自治州,93818,118870,,,,4
菜譜,37396,81383,,,,4
菜窖,61242,18726,,,,4
華姐,37321,23921,,,,4
萊塞,112931,91316,,,,4
薌劇,37719,80889,,,,4
薩克斯管,67512,24467,,,,4
虎著臉,94522,92202,,,,4
蝲蝲蛄,38225,81604,,,,4
血象,94696,120078,,,,4
行權日,38533,86552,,,,4
袋裝水,38752,85611,,,,4
被動吸菸,38734,79832,,,,4
襪褲,68803,87432,,,,4
西電東送,39014,87344,,,,4
視屏,94997,117021,,,,4
角票,95035,96352,,,,4
計劃單列市,95094,95809,,,,4
託管庫,39465,87268,,,,4
診室,39603,80358,,,,4
評幹,95147,116709,,,,4
警衛員,64884,86243,,,,4
豆腐花,120575,20211,,,,4
責任田,95559,119651,,,,4
貸學金,40838,80536,,,,4
赤腳醫生,109797,91035,,,,4
赤黴素,95703,91562,,,,4
走形,95716,119410,,,,4
走熱,95724,119495,,,,4
超聲速,49478,84459,,,,4
超女,41322,90378,,,,4
趕超,63097,21036,,,,4
跌眼鏡,41435,81618,,,,4
路怒,41526,86786,,,,4
路礦,95892,96394,,,,4
路條,41530,81321,,,,4
蹦迪,41639,18436,,,,4
車匪路霸,95959,90878,,,,4
車馬店,95984,90879,,,,4
車軲轆話,95977,87160,,,,4
軍嫂,96018,94176,,,,4
軟椅,96051,117426,,,,4
軟指標,96050,117382,,,,4
軟裝修,41905,87721,,,,4
轉軌經濟,42118,81064,,,,4
辦結率,42224,85689,,,,4
農民工,121782,97171,,,,4
農貿市場,66473,22746,,,,4
農藝師,96210,116931,,,,4
迅跑,96222,120140,,,,4
返貧,96254,95292,,,,4
逆反,96326,116971,,,,4
連聘,42685,81092,,,,4
進級點,42955,85903,,,,4
遊車河,26338,86457,,,,4
達標水,43109,86093,,,,4
違規房,43233,22870,,,,4
選優,96617,120481,,,,4
邪乎,96711,120145,,,,4
醫鬧,43881,88029,,,,4
醫托,43874,88028,,,,4
鋼鏰,111138,94970,,,,4
錄入,44460,81174,,,,4
錄音報道,97130,96183,,,,4
錯時遊,44394,81199,,,,4
長城站,97273,93526,,,,4
閃爆彈,44846,88021,,,,4
開綠燈,65098,21723,,,,4
閘機,45029,88047,,,,4
陪跑分子,45397,93325,,,,4
集貿市場,97736,95940,,,,4
集體經濟,64314,21614,,,,4
零報告,46349,86247,,,,4
零轉會費,46367,86230,,,,4
零擔,97899,96609,,,,4
電吹風,46129,81393,,,,4
非典,110855,90295,,,,4
預製件,98232,120790,,,,4
領導班子,98243,97055,,,,4
顯擺,47177,80741,,,,4
飛播,62739,19959,,,,4
馬彩,47704,88362,,,,4
騰空船,47825,114201,,,,4
體態語,48019,80760,,,,4
高等學校,63153,21823,,,,4
高溫假,48134,86853,,,,4
高精尖,98731,94029,,,,4
髮屋,98753,93030,,,,4
髮卡,48187,80197,,,,4
麻經,98980,96925,,,,4
齊抓共管,99144,118512,,,,4
一刀切,4,3,,,,4
一房一驗,142,28,,,,4
一免一補,114,383,,,,4
一窗式,219,101,,,,4
一軸四館,227,107,,,,4
七人車,340,376,,,,4
上層建築,67659,4748,,,,4
上料架,644,1352,,,,4
不大離,80392,13796,,,,4
丙種射線,61041,4757,,,,4
中專,71009,4825,,,,4
中轉,1267,81322,,,,4
